campaign_id,campaign_name,date,total_impressions,total_clicks,daily_ctr,rolling_7_day_ctr,ctr_difference
109,"Cloud Software Awareness",2025-01-19,122636,3286,0.02679,0.021490000,0.005300000
109,"Cloud Software Awareness",2025-01-20,121984,3198,0.02622,0.022680000,0.003540000
109,"Cloud Software Awareness",2025-01-21,129242,3858,0.02985,0.023455714,0.006394286
109,"Cloud Software Awareness",2025-01-22,117914,2410,0.02044,0.023777142,-0.003337142
109,"Cloud Software Awareness",2025-01-23,123787,2396,0.01936,0.023632857,-0.004272857
109,"Cloud Software Awareness",2025-01-24,118588,2443,0.02060,0.023190000,-0.002590000
109,"Cloud Software Awareness",2025-01-25,124549,2132,0.01712,0.022911428,-0.005791428
109,"Cloud Software Awareness",2025-01-26,122739,3434,0.02798,0.023081428,0.004898572
109,"Cloud Software Awareness",2025-01-27,125337,2034,0.01623,0.021654285,-0.005424285
109,"Cloud Software Awareness",2025-01-28,122643,2129,0.01736,0.019870000,-0.002510000
109,"Cloud Software Awareness",2025-01-29,123099,2592,0.02106,0.019958571,0.001101429
109,"Cloud Software Awareness",2025-01-30,121671,2355,0.01936,0.019958571,-0.000598571
109,"Cloud Software Awareness",2025-01-31,125718,2554,0.02032,0.019918571,0.000401429
109,"Cloud Software Awareness",2025-02-01,116431,3307,0.02840,0.021530000,0.006870000
109,"Cloud Software Awareness",2025-02-02,119504,3613,0.03023,0.021851428,0.008378572
109,"Cloud Software Awareness",2025-02-03,122914,2229,0.01813,0.022122857,-0.003992857
109,"Cloud Software Awareness",2025-02-04,115847,2717,0.02345,0.022992857,0.000457143
109,"Cloud Software Awareness",2025-02-05,121394,2451,0.02019,0.022868571,-0.002678571
109,"Cloud Software Awareness",2025-02-06,125928,2012,0.01598,0.022385714,-0.006405714
109,"Cloud Software Awareness",2025-02-07,109309,3243,0.02967,0.023721428,0.005948572
109,"Cloud Software Awareness",2025-02-08,126657,2716,0.02144,0.022727142,-0.001287142
109,"Cloud Software Awareness",2025-02-09,129924,2803,0.02157,0.021490000,0.000080000
109,"Cloud Software Awareness",2025-02-10,122095,3133,0.02566,0.022565714,0.003094286
109,"Cloud Software Awareness",2025-02-11,126574,2081,0.01644,0.021564285,-0.005124285
109,"Cloud Software Awareness",2025-02-12,124765,2006,0.01608,0.020977142,-0.004897142
109,"Cloud Software Awareness",2025-02-13,130509,2271,0.01740,0.021180000,-0.003780000
109,"Cloud Software Awareness",2025-02-14,121278,3703,0.03053,0.021302857,0.009227143
109,"Cloud Software Awareness",2025-02-15,112566,2410,0.02141,0.021298571,0.000111429
109,"Cloud Software Awareness",2025-02-16,112421,2448,0.02178,0.021328571,0.000451429
109,"Cloud Software Awareness",2025-02-17,128300,3840,0.02993,0.021938571,0.007991429
109,"Cloud Software Awareness",2025-02-18,126712,2013,0.01589,0.021860000,-0.005970000
109,"Cloud Software Awareness",2025-02-19,115657,2131,0.01843,0.022195714,-0.003765714
109,"Cloud Software Awareness",2025-02-20,121763,2821,0.02317,0.023020000,0.000150000
109,"Cloud Software Awareness",2025-02-21,123978,2893,0.02333,0.021991428,0.001338572
109,"Cloud Software Awareness",2025-02-22,126712,2001,0.01579,0.021188571,-0.005398571
109,"Cloud Software Awareness",2025-02-23,127542,2292,0.01797,0.020644285,-0.002674285
109,"Cloud Software Awareness",2025-02-24,115711,2256,0.01950,0.019154285,0.000345715
109,"Cloud Software Awareness",2025-02-25,122854,1863,0.01516,0.019050000,-0.003890000
109,"Cloud Software Awareness",2025-02-26,127553,2879,0.02257,0.019641428,0.002928572
109,"Cloud Software Awareness",2025-02-27,113608,3495,0.03076,0.020725714,0.010034286
109,"Cloud Software Awareness",2025-02-28,122447,2640,0.02156,0.020472857,0.001087143
109,"Cloud Software Awareness",2025-03-01,116087,2069,0.01782,0.020762857,-0.002942857
109,"Cloud Software Awareness",2025-03-02,121708,2666,0.02190,0.021324285,0.000575715
109,"Cloud Software Awareness",2025-03-03,123583,2856,0.02311,0.021840000,0.001270000
109,"Cloud Software Awareness",2025-03-04,129560,2541,0.01961,0.022475714,-0.002865714
109,"Cloud Software Awareness",2025-03-05,115745,2461,0.02126,0.022288571,-0.001028571
109,"Cloud Software Awareness",2025-03-06,129686,2963,0.02285,0.021158571,0.001691429
109,"Cloud Software Awareness",2025-03-07,114892,3119,0.02715,0.021957142,0.005192858
109,"Cloud Software Awareness",2025-03-08,126552,1883,0.01488,0.021537142,-0.006657142
109,"Cloud Software Awareness",2025-03-09,114569,2508,0.02189,0.021535714,0.000354286
109,"Cloud Software Awareness",2025-03-10,128559,2576,0.02004,0.021097142,-0.001057142
109,"Cloud Software Awareness",2025-03-11,130685,2722,0.02083,0.021271428,-0.000441428
109,"Cloud Software Awareness",2025-03-12,105566,3047,0.02886,0.022357142,0.006502858
109,"Cloud Software Awareness",2025-03-13,118673,2332,0.01965,0.021900000,-0.002250000
109,"Cloud Software Awareness",2025-03-14,120946,2441,0.02018,0.020904285,-0.000724285
109,"Cloud Software Awareness",2025-03-15,116837,3862,0.03305,0.023500000,0.009550000
109,"Cloud Software Awareness",2025-03-16,129469,2107,0.01627,0.022697142,-0.006427142
110,"Mobile Game Launch",2025-01-01,128357,1988,0.01549,0.015490000,0.000000000
110,"Mobile Game Launch",2025-01-02,117332,2934,0.02501,0.020250000,0.004760000
110,"Mobile Game Launch",2025-01-03,114108,3355,0.02940,0.023300000,0.006100000
110,"Mobile Game Launch",2025-01-04,122022,2180,0.01787,0.021942500,-0.004072500
110,"Mobile Game Launch",2025-01-05,123334,2435,0.01974,0.021502000,-0.001762000
110,"Mobile Game Launch",2025-01-06,114964,1937,0.01685,0.020726666,-0.003876666
110,"Mobile Game Launch",2025-01-07,126570,2054,0.01623,0.020084285,-0.003854285
110,"Mobile Game Launch",2025-01-08,119530,3385,0.02832,0.021917142,0.006402858
110,"Mobile Game Launch",2025-01-09,128053,2316,0.01809,0.020928571,-0.002838571
110,"Mobile Game Launch",2025-01-10,113586,2367,0.02084,0.019705714,0.001134286
110,"Mobile Game Launch",2025-01-11,116727,1768,0.01515,0.019317142,-0.004167142
110,"Mobile Game Launch",2025-01-12,121205,2301,0.01898,0.019208571,-0.000228571
110,"Mobile Game Launch",2025-01-13,121766,2476,0.02033,0.019705714,0.000624286
110,"Mobile Game Launch",2025-01-14,119164,3018,0.02533,0.021005714,0.004324286
110,"Mobile Game Launch",2025-01-15,124746,2283,0.01830,0.019574285,-0.001274285
110,"Mobile Game Launch",2025-01-16,108766,2879,0.02647,0.020771428,0.005698572
110,"Mobile Game Launch",2025-01-17,131774,2538,0.01926,0.020545714,-0.001285714
110,"Mobile Game Launch",2025-01-18,118943,2110,0.01774,0.020915714,-0.003175714
110,"Mobile Game Launch",2025-01-19,125470,2734,0.02179,0.021317142,0.000472858
110,"Mobile Game Launch",2025-01-20,121047,2177,0.01798,0.020981428,-0.003001428
110,"Mobile Game Launch",2025-01-21,122490,2177,0.01777,0.019901428,-0.002131428
110,"Mobile Game Launch",2025-01-22,120497,2413,0.02003,0.020148571,-0.000118571
110,"Mobile Game Launch",2025-01-23,123273,2710,0.02198,0.019507142,0.002472858
110,"Mobile Game Launch",2025-01-24,117729,2757,0.02342,0.020101428,0.003318572
110,"Mobile Game Launch",2025-01-25,120800,3146,0.02604,0.021287142,0.004752858
110,"Mobile Game Launch",2025-01-26,118612,2261,0.01906,0.020897142,-0.001837142
110,"Mobile Game Launch",2025-01-27,113518,2661,0.02344,0.021677142,0.001762858
110,"Mobile Game Launch",2025-01-28,125090,1718,0.01373,0.021100000,-0.007370000
110,"Mobile Game Launch",2025-01-29,125589,2126,0.01693,0.020657142,-0.003727142
110,"Mobile Game Launch",2025-01-30,124645,2628,0.02108,0.020528571,0.000551429
110,"Mobile Game Launch",2025-01-31,126435,3017,0.02386,0.020591428,0.003268572
110,"Mobile Game Launch",2025-02-01,128154,2517,0.01964,0.019677142,-0.000037142
110,"Mobile Game Launch",2025-02-02,115868,2604,0.02247,0.020164285,0.002305715
110,"Mobile Game Launch",2025-02-03,134759,1954,0.01450,0.018887142,-0.004387142
110,"Mobile Game Launch",2025-02-04,121334,1790,0.01475,0.019032857,-0.004282857
110,"Mobile Game Launch",2025-02-05,138571,2478,0.01788,0.019168571,-0.001288571
110,"Mobile Game Launch",2025-02-06,120647,2792,0.02314,0.019462857,0.003677143
110,"Mobile Game Launch",2025-02-07,114044,3387,0.02970,0.020297142,0.009402858
110,"Mobile Game Launch",2025-02-08,122095,2704,0.02215,0.020655714,0.001494286
110,"Mobile Game Launch",2025-02-09,121947,2756,0.02260,0.020674285,0.001925715
110,"Mobile Game Launch",2025-02-10,118852,2150,0.01809,0.021187142,-0.003097142
110,"Mobile Game Launch",2025-02-11,131786,2906,0.02205,0.022230000,-0.000180000
110,"Mobile Game Launch",2025-02-12,109128,1911,0.01751,0.022177142,-0.004667142
110,"Mobile Game Launch",2025-02-13,116579,2259,0.01938,0.021640000,-0.002260000
110,"Mobile Game Launch",2025-02-14,136779,2169,0.01586,0.019662857,-0.003802857
110,"Mobile Game Launch",2025-02-15,123380,2507,0.02032,0.019401428,0.000918572
110,"Mobile Game Launch",2025-02-16,122334,2886,0.02359,0.019542857,0.004047143
110,"Mobile Game Launch",2025-02-17,108688,2555,0.02351,0.020317142,0.003192858
110,"Mobile Game Launch",2025-02-18,130211,3687,0.02832,0.021212857,0.007107143
110,"Mobile Game Launch",2025-02-19,113202,2350,0.02076,0.021677142,-0.000917142
110,"Mobile Game Launch",2025-02-20,130351,2946,0.02260,0.022137142,0.000462858
110,"Mobile Game Launch",2025-02-21,110442,1965,0.01779,0.022412857,-0.004622857
110,"Mobile Game Launch",2025-02-22,118568,3534,0.02981,0.023768571,0.006041429
110,"Mobile Game Launch",2025-02-23,125202,2069,0.01653,0.022760000,-0.006230000
110,"Mobile Game Launch",2025-02-24,121476,2453,0.02019,0.022285714,-0.002095714
110,"Mobile Game Launch",2025-02-25,121861,2375,0.01949,0.021024285,-0.001534285
110,"Mobile Game Launch",2025-02-26,119856,2820,0.02353,0.021420000,0.002110000
110,"Mobile Game Launch",2025-02-27,129678,2429,0.01873,0.020867142,-0.002137142
110,"Mobile Game Launch",2025-02-28,121302,3350,0.02762,0.022271428,0.005348572
110,"Mobile Game Launch",2025-03-01,118194,2052,0.01736,0.020492857,-0.003132857
110,"Mobile Game Launch",2025-03-02,127141,1837,0.01445,0.020195714,-0.005745714
110,"Mobile Game Launch",2025-03-03,123403,2641,0.02140,0.020368571,0.001031429
110,"Mobile Game Launch",2025-03-04,120587,3093,0.02565,0.021248571,0.004401429
110,"Mobile Game Launch",2025-03-05,124486,2541,0.02041,0.020802857,-0.000392857
110,"Mobile Game Launch",2025-03-06,115346,2617,0.02269,0.021368571,0.001321429
110,"Mobile Game Launch",2025-03-07,110734,2288,0.02066,0.020374285,0.000285715
110,"Mobile Game Launch",2025-03-08,123637,2698,0.02182,0.021011428,0.000808572
110,"Mobile Game Launch",2025-03-09,119646,2532,0.02116,0.021970000,-0.000810000
110,"Mobile Game Launch",2025-03-10,114715,2431,0.02119,0.021940000,-0.000750000
110,"Mobile Game Launch",2025-03-11,130527,2159,0.01654,0.020638571,-0.004098571
110,"Mobile Game Launch",2025-03-12,127360,1895,0.01488,0.019848571,-0.004968571
110,"Mobile Game Launch",2025-03-13,116323,3321,0.02855,0.020685714,0.007864286
110,"Mobile Game Launch",2025-03-14,127515,3326,0.02608,0.021460000,0.004620000
110,"Mobile Game Launch",2025-03-15,125821,2736,0.02175,0.021450000,0.000300000
110,"Mobile Game Launch",2025-03-16,121906,2643,0.02168,0.021524285,0.000155715
111,"Festival Electronics Deals",2025-01-01,121955,1413,0.01159,0.011590000,0.000000000
111,"Festival Electronics Deals",2025-01-02,120499,1777,0.01475,0.013170000,0.001580000
111,"Festival Electronics Deals",2025-01-03,117155,1600,0.01366,0.013333333,0.000326667
111,"Festival Electronics Deals",2025-01-04,114906,2527,0.02199,0.015497500,0.006492500
111,"Festival Electronics Deals",2025-01-05,118299,1999,0.01690,0.015778000,0.001122000
111,"Festival Electronics Deals",2025-01-06,116452,2096,0.01800,0.016148333,0.001851667
111,"Festival Electronics Deals",2025-01-07,126634,2040,0.01611,0.016142857,-0.000032857
111,"Festival Electronics Deals",2025-01-08,113621,2054,0.01808,0.017070000,0.001010000
111,"Festival Electronics Deals",2025-01-09,125954,2603,0.02067,0.017915714,0.002754286
111,"Festival Electronics Deals",2025-01-10,115568,1995,0.01726,0.018430000,-0.001170000
111,"Festival Electronics Deals",2025-01-11,115458,2197,0.01903,0.018007142,0.001022858
111,"Festival Electronics Deals",2025-01-12,117245,2449,0.02089,0.018577142,0.002312858
111,"Festival Electronics Deals",2025-01-13,109468,2308,0.02108,0.019017142,0.002062858
111,"Festival Electronics Deals",2025-01-14,127190,1792,0.01409,0.018728571,-0.004638571
111,"Festival Electronics Deals",2025-01-15,121950,2253,0.01847,0.018784285,-0.000314285
111,"Festival Electronics Deals",2025-01-16,121362,2499,0.02059,0.018772857,0.001817143
111,"Festival Electronics Deals",2025-01-17,108946,2643,0.02426,0.019772857,0.004487143
111,"Festival Electronics Deals",2025-01-18,116655,1550,0.01329,0.018952857,-0.005662857
111,"Festival Electronics Deals",2025-01-19,112320,1935,0.01723,0.018430000,-0.001200000
111,"Festival Electronics Deals",2025-01-20,115663,2063,0.01784,0.017967142,-0.000127142
111,"Festival Electronics Deals",2025-01-21,103065,2269,0.02202,0.019100000,0.002920000
111,"Festival Electronics Deals",2025-01-22,119404,1421,0.01190,0.018161428,-0.006261428
111,"Festival Electronics Deals",2025-01-23,112025,1712,0.01528,0.017402857,-0.002122857
111,"Festival Electronics Deals",2025-01-24,116001,1778,0.01533,0.016127142,-0.000797142
111,"Festival Electronics Deals",2025-01-25,116796,2022,0.01731,0.016701428,0.000608572
111,"Festival Electronics Deals",2025-01-26,126253,1601,0.01268,0.016051428,-0.003371428
111,"Festival Electronics Deals",2025-01-27,111373,1513,0.01358,0.015442857,-0.001862857
111,"Festival Electronics Deals",2025-01-28,114843,1824,0.01588,0.014565714,0.001314286
111,"Festival Electronics Deals",2025-01-29,118629,2709,0.02284,0.016128571,0.006711429
111,"Festival Electronics Deals",2025-01-30,111705,2246,0.02011,0.016818571,0.003291429
111,"Festival Electronics Deals",2025-01-31,118376,1993,0.01684,0.017034285,-0.000194285
111,"Festival Electronics Deals",2025-02-01,120471,2433,0.02020,0.017447142,0.002752858
111,"Festival Electronics Deals",2025-02-02,116723,1915,0.01641,0.017980000,-0.001570000
111,"Festival Electronics Deals",2025-02-03,119688,1767,0.01476,0.018148571,-0.003388571
111,"Festival Electronics Deals",2025-02-04,128346,1335,0.01040,0.017365714,-0.006965714
111,"Festival Electronics Deals",2025-02-05,106210,2641,0.02487,0.017655714,0.007214286
111,"Festival Electronics Deals",2025-02-06,114537,2033,0.01775,0.017318571,0.000431429
111,"Festival Electronics Deals",2025-02-07,124156,1959,0.01578,0.017167142,-0.001387142
111,"Festival Electronics Deals",2025-02-08,124335,2084,0.01676,0.016675714,0.000084286
111,"Festival Electronics Deals",2025-02-09,128524,2115,0.01646,0.016682857,-0.000222857
111,"Festival Electronics Deals",2025-02-10,114848,2445,0.02129,0.017615714,0.003674286
111,"Festival Electronics Deals",2025-02-11,119872,3359,0.02802,0.020132857,0.007887143
111,"Festival Electronics Deals",2025-02-12,123183,1767,0.01434,0.018628571,-0.004288571
111,"Festival Electronics Deals",2025-02-13,120550,2342,0.01943,0.018868571,0.000561429
111,"Festival Electronics Deals",2025-02-14,116284,2368,0.02036,0.019522857,0.000837143
111,"Festival Electronics Deals",2025-02-15,114998,1847,0.01606,0.019422857,-0.003362857
111,"Festival Electronics Deals",2025-02-16,112481,1536,0.01366,0.019022857,-0.005362857
111,"Festival Electronics Deals",2025-02-17,119330,2154,0.01805,0.018560000,-0.000510000
111,"Festival Electronics Deals",2025-02-18,117229,2077,0.01772,0.017088571,0.000631429
111,"Festival Electronics Deals",2025-02-19,118331,1884,0.01592,0.017314285,-0.001394285
111,"Festival Electronics Deals",2025-02-20,120832,2281,0.01888,0.017235714,0.001644286
111,"Festival Electronics Deals",2025-02-21,120737,1618,0.01340,0.016241428,-0.002841428
111,"Festival Electronics Deals",2025-02-22,125839,2661,0.02115,0.016968571,0.004181429
111,"Festival Electronics Deals",2025-02-23,120256,2081,0.01730,0.017488571,-0.000188571
111,"Festival Electronics Deals",2025-02-24,127184,2036,0.01601,0.017197142,-0.001187142
111,"Festival Electronics Deals",2025-02-25,122390,3410,0.02786,0.018645714,0.009214286
111,"Festival Electronics Deals",2025-02-26,111127,2071,0.01864,0.019034285,-0.000394285
111,"Festival Electronics Deals",2025-02-27,106965,1464,0.01369,0.018292857,-0.004602857
111,"Festival Electronics Deals",2025-02-28,116087,2526,0.02176,0.019487142,0.002272858
111,"Festival Electronics Deals",2025-03-01,116888,2672,0.02286,0.019731428,0.003128572
111,"Festival Electronics Deals",2025-03-02,109131,2353,0.02156,0.020340000,0.001220000
111,"Festival Electronics Deals",2025-03-03,117950,2170,0.01840,0.020681428,-0.002281428
111,"Festival Electronics Deals",2025-03-04,118952,3276,0.02754,0.020635714,0.006904286
111,"Festival Electronics Deals",2025-03-05,118828,3239,0.02726,0.021867142,0.005392858
111,"Festival Electronics Deals",2025-03-06,114000,1727,0.01515,0.022075714,-0.006925714
111,"Festival Electronics Deals",2025-03-07,113440,1443,0.01272,0.020784285,-0.008064285
111,"Festival Electronics Deals",2025-03-08,107923,2025,0.01876,0.020198571,-0.001438571
111,"Festival Electronics Deals",2025-03-09,121322,1543,0.01272,0.018935714,-0.006215714
111,"Festival Electronics Deals",2025-03-10,108818,2496,0.02294,0.019584285,0.003355715
111,"Festival Electronics Deals",2025-03-11,117251,2478,0.02113,0.018668571,0.002461429
111,"Festival Electronics Deals",2025-03-12,116469,1929,0.01656,0.017140000,-0.000580000
111,"Festival Electronics Deals",2025-03-13,116188,2175,0.01872,0.017650000,0.001070000
111,"Festival Electronics Deals",2025-03-14,111224,2336,0.02100,0.018832857,0.002167143
111,"Festival Electronics Deals",2025-03-15,119045,2292,0.01925,0.018902857,0.000347143
111,"Festival Electronics Deals",2025-03-16,116879,2227,0.01905,0.019807142,-0.000757142
112,"Beauty Product Launch",2025-01-01,146781,3560,0.02425,0.024250000,0.000000000
112,"Beauty Product Launch",2025-01-02,151638,2946,0.01943,0.021840000,-0.002410000
112,"Beauty Product Launch",2025-01-03,142174,3267,0.02298,0.022220000,0.000760000
112,"Beauty Product Launch",2025-01-04,152452,3651,0.02395,0.022652500,0.001297500
112,"Beauty Product Launch",2025-01-05,155767,4316,0.02771,0.023664000,0.004046000
112,"Beauty Product Launch",2025-01-06,145516,2658,0.01827,0.022765000,-0.004495000
112,"Beauty Product Launch",2025-01-07,145540,4693,0.03225,0.024120000,0.008130000
112,"Beauty Product Launch",2025-01-08,141439,3332,0.02356,0.024021428,-0.000461428
112,"Beauty Product Launch",2025-01-09,149068,3295,0.02210,0.024402857,-0.002302857
112,"Beauty Product Launch",2025-01-10,141622,3805,0.02687,0.024958571,0.001911429
112,"Beauty Product Launch",2025-01-11,151872,2477,0.01631,0.023867142,-0.007557142
112,"Beauty Product Launch",2025-01-12,147950,2639,0.01784,0.022457142,-0.004617142
112,"Beauty Product Launch",2025-01-13,155459,3306,0.02127,0.022885714,-0.001615714
112,"Beauty Product Launch",2025-01-14,153545,3280,0.02136,0.021330000,0.000030000
112,"Beauty Product Launch",2025-01-15,164617,3835,0.02330,0.021292857,0.002007143
112,"Beauty Product Launch",2025-01-16,158325,4302,0.02717,0.022017142,0.005152858
112,"Beauty Product Launch",2025-01-17,152691,3053,0.01999,0.021034285,-0.001044285
112,"Beauty Product Launch",2025-01-18,144707,3026,0.02091,0.021691428,-0.000781428
112,"Beauty Product Launch",2025-01-19,163811,3333,0.02035,0.022050000,-0.001700000
112,"Beauty Product Launch",2025-01-20,149070,2767,0.01856,0.021662857,-0.003102857
112,"Beauty Product Launch",2025-01-21,156905,2736,0.01744,0.021102857,-0.003662857
112,"Beauty Product Launch",2025-01-22,159894,4226,0.02643,0.021550000,0.004880000
112,"Beauty Product Launch",2025-01-23,152542,3377,0.02214,0.020831428,0.001308572
112,"Beauty Product Launch",2025-01-24,146785,3548,0.02417,0.021428571,0.002741429
112,"Beauty Product Launch",2025-01-25,150012,3053,0.02035,0.021348571,-0.000998571
112,"Beauty Product Launch",2025-01-26,149386,2876,0.01925,0.021191428,-0.001941428
112,"Beauty Product Launch",2025-01-27,150903,2834,0.01878,0.021222857,-0.002442857
112,"Beauty Product Launch",2025-01-28,158171,2996,0.01894,0.021437142,-0.002497142
112,"Beauty Product Launch",2025-01-29,140768,3998,0.02840,0.021718571,0.006681429
112,"Beauty Product Launch",2025-01-30,147680,3730,0.02526,0.022164285,0.003095715
112,"Beauty Product Launch",2025-01-31,155437,3337,0.02147,0.021778571,-0.000308571
112,"Beauty Product Launch",2025-02-01,157945,3728,0.02360,0.022242857,0.001357143
112,"Beauty Product Launch",2025-02-02,148838,4153,0.02790,0.023478571,0.004421429
112,"Beauty Product Launch",2025-02-03,143854,3431,0.02385,0.024202857,-0.000352857
112,"Beauty Product Launch",2025-02-04,144289,3597,0.02493,0.025058571,-0.000128571
112,"Beauty Product Launch",2025-02-05,152051,3566,0.02345,0.024351428,-0.000901428
112,"Beauty Product Launch",2025-02-06,144686,3785,0.02616,0.024480000,0.001680000
112,"Beauty Product Launch",2025-02-07,129333,4343,0.03358,0.026210000,0.007370000
112,"Beauty Product Launch",2025-02-08,156412,2699,0.01726,0.025304285,-0.008044285
112,"Beauty Product Launch",2025-02-09,151708,3165,0.02086,0.024298571,-0.003438571
112,"Beauty Product Launch",2025-02-10,148250,3204,0.02161,0.023978571,-0.002368571
112,"Beauty Product Launch",2025-02-11,152159,4325,0.02842,0.024477142,0.003942858
112,"Beauty Product Launch",2025-02-12,158679,3903,0.02460,0.024641428,-0.000041428
112,"Beauty Product Launch",2025-02-13,146915,4174,0.02841,0.024962857,0.003447143
112,"Beauty Product Launch",2025-02-14,141451,2485,0.01757,0.022675714,-0.005105714
112,"Beauty Product Launch",2025-02-15,144686,3744,0.02588,0.023907142,0.001972858
112,"Beauty Product Launch",2025-02-16,151440,3329,0.02198,0.024067142,-0.002087142
112,"Beauty Product Launch",2025-02-17,146465,3523,0.02405,0.024415714,-0.000365714
112,"Beauty Product Launch",2025-02-18,154181,2963,0.01922,0.023101428,-0.003881428
112,"Beauty Product Launch",2025-02-19,139940,4048,0.02893,0.023720000,0.005210000
112,"Beauty Product Launch",2025-02-20,143387,3781,0.02637,0.023428571,0.002941429
112,"Beauty Product Launch",2025-02-21,148435,3399,0.02290,0.024190000,-0.001290000
112,"Beauty Product Launch",2025-02-22,139966,4300,0.03072,0.024881428,0.005838572
112,"Beauty Product Launch",2025-02-23,153061,3478,0.02272,0.024987142,-0.002267142
112,"Beauty Product Launch",2025-02-24,147062,3251,0.02211,0.024710000,-0.002600000
112,"Beauty Product Launch",2025-02-25,150698,4295,0.02850,0.026035714,0.002464286
112,"Beauty Product Launch",2025-02-26,149460,2664,0.01782,0.024448571,-0.006628571
112,"Beauty Product Launch",2025-02-27,150179,3576,0.02381,0.024082857,-0.000272857
112,"Beauty Product Launch",2025-02-28,134734,3453,0.02563,0.024472857,0.001157143
112,"Beauty Product Launch",2025-03-01,143639,3272,0.02278,0.023338571,-0.000558571
112,"Beauty Product Launch",2025-03-02,144607,3561,0.02463,0.023611428,0.001018572
112,"Beauty Product Launch",2025-03-03,157910,3382,0.02142,0.023512857,-0.002092857
112,"Beauty Product Launch",2025-03-04,141034,4232,0.03001,0.023728571,0.006281429
112,"Beauty Product Launch",2025-03-05,143756,3717,0.02586,0.024877142,0.000982858
112,"Beauty Product Launch",2025-03-06,144709,3767,0.02603,0.025194285,0.000835715
112,"Beauty Product Launch",2025-03-07,136474,4147,0.03039,0.025874285,0.004515715
112,"Beauty Product Launch",2025-03-08,162273,3094,0.01907,0.025344285,-0.006274285
112,"Beauty Product Launch",2025-03-09,149590,4296,0.02872,0.025928571,0.002791429
112,"Beauty Product Launch",2025-03-10,149266,4079,0.02733,0.026772857,0.000557143
112,"Beauty Product Launch",2025-03-11,138266,2570,0.01859,0.025141428,-0.006551428
112,"Beauty Product Launch",2025-03-12,156468,2538,0.01622,0.023764285,-0.007544285
112,"Beauty Product Launch",2025-03-13,148044,3259,0.02201,0.023190000,-0.001180000
112,"Beauty Product Launch",2025-03-14,142135,2915,0.02051,0.021778571,-0.001268571
112,"Beauty Product Launch",2025-03-15,148286,3541,0.02388,0.022465714,0.001414286
112,"Beauty Product Launch",2025-03-16,143576,2971,0.02069,0.021318571,-0.000628571
113,"Fintech App Lead Campaign",2025-01-01,126218,2497,0.01978,0.019780000,0.000000000
113,"Fintech App Lead Campaign",2025-01-02,116902,2115,0.01809,0.018935000,-0.000845000
113,"Fintech App Lead Campaign",2025-01-03,112389,1639,0.01458,0.017483333,-0.002903333
113,"Fintech App Lead Campaign",2025-01-04,120541,2432,0.02018,0.018157500,0.002022500
113,"Fintech App Lead Campaign",2025-01-05,123815,2383,0.01925,0.018376000,0.000874000
113,"Fintech App Lead Campaign",2025-01-06,113473,1688,0.01488,0.017793333,-0.002913333
113,"Fintech App Lead Campaign",2025-01-07,109278,2655,0.02430,0.018722857,0.005577143
113,"Fintech App Lead Campaign",2025-01-08,117826,2344,0.01989,0.018738571,0.001151429
113,"Fintech App Lead Campaign",2025-01-09,130492,1629,0.01248,0.017937142,-0.005457142
113,"Fintech App Lead Campaign",2025-01-10,115725,2115,0.01828,0.018465714,-0.000185714
113,"Fintech App Lead Campaign",2025-01-11,109577,2611,0.02383,0.018987142,0.004842858
113,"Fintech App Lead Campaign",2025-01-12,115145,1919,0.01667,0.018618571,-0.001948571
113,"Fintech App Lead Campaign",2025-01-13,115490,2150,0.01862,0.019152857,-0.000532857
113,"Fintech App Lead Campaign",2025-01-14,118986,2178,0.01830,0.018295714,0.000004286
113,"Fintech App Lead Campaign",2025-01-15,108181,2500,0.02311,0.018755714,0.004354286
113,"Fintech App Lead Campaign",2025-01-16,114302,1955,0.01710,0.019415714,-0.002315714
113,"Fintech App Lead Campaign",2025-01-17,122469,2406,0.01965,0.019611428,0.000038572
113,"Fintech App Lead Campaign",2025-01-18,114065,2728,0.02392,0.019624285,0.004295715
113,"Fintech App Lead Campaign",2025-01-19,114007,2471,0.02167,0.020338571,0.001331429
113,"Fintech App Lead Campaign",2025-01-20,123453,2234,0.01810,0.020264285,-0.002164285
113,"Fintech App Lead Campaign",2025-01-21,117859,1983,0.01683,0.020054285,-0.003224285
113,"Fintech App Lead Campaign",2025-01-22,121138,2946,0.02432,0.020227142,0.004092858
113,"Fintech App Lead Campaign",2025-01-23,120190,1707,0.01420,0.019812857,-0.005612857
113,"Fintech App Lead Campaign",2025-01-24,121134,2932,0.02420,0.020462857,0.003737143
113,"Fintech App Lead Campaign",2025-01-25,106554,1730,0.01624,0.019365714,-0.003125714
113,"Fintech App Lead Campaign",2025-01-26,109575,2938,0.02681,0.020100000,0.006710000
113,"Fintech App Lead Campaign",2025-01-27,119977,1785,0.01488,0.019640000,-0.004760000
113,"Fintech App Lead Campaign",2025-01-28,125640,2752,0.02190,0.020364285,0.001535715
113,"Fintech App Lead Campaign",2025-01-29,127815,1833,0.01434,0.018938571,-0.004598571
113,"Fintech App Lead Campaign",2025-01-30,116759,2305,0.01974,0.019730000,0.000010000
113,"Fintech App Lead Campaign",2025-01-31,120232,2619,0.02178,0.019384285,0.002395715
113,"Fintech App Lead Campaign",2025-02-01,128358,2938,0.02289,0.020334285,0.002555715
113,"Fintech App Lead Campaign",2025-02-02,110941,2690,0.02425,0.019968571,0.004281429
